word,pos_tag
accoucheurs,NNS
accoucheuse,NN
accoucheuses,NNS
accounsel,NN
account,NN
accountability,NN
accountable,JJ
accountableness,NN
accountably,RB
accountancy,NN
accountant,NN
accountants,NNS
accountantship,NN
accounted,VBD
accounter,NN
accounters,NNS
accounting,NN
accountment,NN
accountrement,NN
accounts,NNS
accouple,NN
accouplement,NN
accourage,NN
accourt,NN
accouter,NN
accoutered,VBN
accoutering,VBG
accouterment,NN
accouterments,NNS
accouters,NNS
accoutre,NN
accoutred,VBN
accoutrement,NN
accoutrements,NNS
accoutres,NNS
accoutring,VBG
accra,NN
accrease,NN
accredit,NN
accreditable,JJ
accreditate,NN
accreditation,NN
accreditations,NNS
accredited,VBN
accreditee,NN
accrediting,VBG
accreditment,NN
accredits,NNS
accrementitial,JJ
accrementition,NN
accresce,NN
accrescence,NN
accrescendi,NN
accrescendo,NN
accrescent,NN
accretal,NN
accrete,NN
accreted,VBN
accretes,NNS
accreting,VBG
accretion,NN
accretionary,JJ
accretions,NNS
accretive,JJ
accriminate,NN
accroach,NN
accroached,VBN
accroaching,VBG
accroachment,NN
accroides,NNS
accruable,JJ
accrual,JJ
accruals,NNS
accrue,NN
accrued,VBN
accruement,NN
accruer,NN
accrues,NNS
accruing,VBG
acct,NN
accts,NNS
accubation,NN
accubita,NN
accubitum,NN
accubitus,NN
accueil,NN
accultural,JJ
acculturate,NN
acculturated,VBN
acculturates,NNS
acculturating,VBG
acculturation,NN
acculturational,JJ
acculturationist,NN
acculturative,JJ
acculturize,VB
acculturized,VBN
acculturizing,VBG
accum,NN
accumb,NN
accumbency,NN
accumbent,NN
accumber,NN
accumulable,JJ
accumulate,NN
accumulated,VBN
accumulates,NNS
accumulating,VBG
accumulation,NN
accumulations,NNS
accumulativ,NN
accumulative,JJ
accumulatively,RB
accumulativeness,NN
accumulator,NN
accumulators,NNS
accupy,NN
accur,NN
accuracy,NN
accuracies,NNS
accurate,NN
accurately,RB
accurateness,NN
accurre,NN
accurse,NN
accursed,VBN
accursedly,RB
accursedness,NN
accursing,VBG
accurst,RB
accurtation,NN
accus,NN
accusable,JJ
accusably,RB
accusal,NN
accusals,NNS
accusant,NN
accusants,NNS
accusation,NN
accusations,NNS
accusatival,NN
accusative,JJ
accusatively,RB
accusativeness,NN
accusatives,NNS
accusator,NN
accusatory,NN
accusatorial,JJ
accusatorially,RB
accusatrix,NN
accusatrixes,NNS
accuse,NN
accused,VBN
accuser,NN
accusers,NNS
accuses,NNS
accusing,VBG
accusingly,RB
accusive,JJ
accusor,NN
accustom,NN
accustomation,NN
accustomed,VBN
accustomedly,RB
accustomedness,NN
accustoming,VBG
accustomize,VB
accustomized,VBN
accustomizing,VBG
accustoms,NNS
ace,NN
aceacenaphthene,NN
aceanthrene,NN
aceanthrenequinone,NN
acecaffin,NN
acecaffine,NN
aceconitic,JJ
aced,VBN
acedy,NN
acedia,NN
acediamin,NN
acediamine,NN
acedias,NNS
acediast,NN
aceite,NN
aceituna,NN
aceldama,NN
aceldamas,NN
acellular,NN
acemetae,NN
acemetic,JJ
acemila,NN
acenaphthene,NN
acenaphthenyl,NN
acenaphthylene,NN
acenesthesia,NN
acensuada,NN
acensuador,NN
acentric,NN
acentrous,JJ
aceology,NN
aceologic,NN
acephal,NN
acephala,NN
acephalan,NN
acephali,NN
acephalia,NNS
acephalina,NN
acephaline,NN
acephalism,NN
acephalist,NN
acephalite,NN
acephalocyst,NN
acephalous,JJ
acephalus,NN
acepots,NNS
acequia,NN
acequiador,NN
acequias,NNS
acer,NN
aceraceae,NN
aceraceous,JJ
acerae,NN
acerata,NNS
acerate,NN
acerated,VBN
acerates,NNS
acerathere,RB
aceratherium,NN
aceratosis,NN
acerb,NN
acerbas,NN
acerbate,NN
acerbated,VBN
acerbates,NNS
acerbating,VBG
acerber,NN
acerbest,NN
acerbic,NN
acerbically,RB
acerbity,NN
acerbityacerose,NN
acerbities,NNS
acerbitude,NN
acerbly,RB
acerbophobia,NN
acerdol,NN
aceric,NN
acerin,NN
acerli,NN
acerola,NN
acerolas,NNS
acerose,NN
acerous,JJ
acerra,NN
acertannin,NN
acerval,NN
acervate,NN
acervately,RB
acervatim,NN
acervation,NN
acervative,JJ
acervose,NN
acervuli,NN
acervuline,NN
acervulus,NN
aces,NNS
acescence,NN
acescency,NN
acescent,NN
acescents,NNS
aceship,NN
acesodyne,NN
acesodynous,JJ
acestes,NNS
acestoma,NN
aceta,NN
acetable,JJ
acetabula,NN
acetabular,NN
acetabularia,NNS
acetabuliferous,JJ
acetabuliform,NN
acetabulous,JJ
acetabulum,NN
acetabulums,NNS
acetacetic,JJ
acetal,NN
acetaldehydase,NN
acetaldehyde,NN
acetaldehydrase,NN
acetaldol,NN
acetalization,NN
acetalize,VB
acetals,NNS
acetamid,NN
acetamide,NN
acetamidin,NN
acetamidine,NN
acetamido,NN
acetamids,NNS
acetaminol,NN
acetaminophen,NN
acetanilid,NN
acetanilide,NN
acetanion,NN
acetaniside,NN
acetanisidide,NN
acetanisidine,NN
acetannin,NN
acetary,JJ
acetarious,JJ
acetars,NNS
acetarsone,NN
acetate,NN
acetated,VBN
acetates,NNS
acetation,NN
acetazolamide,NN
acetbromamide,NN
acetenyl,NN
acethydrazide,NN
acetiam,NN
acetic,JJ
acetify,NN
acetification,NN
acetified,VBN
acetifier,NN
acetifies,NNS
acetifying,VBG
acetyl,NN
acetylacetonates,NNS
acetylacetone,NN
acetylamine,NN
acetylaminobenzene,NN
acetylaniline,NN
acetylasalicylic,NN
acetylate,NN
acetylated,VBN
acetylating,VBG
acetylation,NN
acetylative,JJ
acetylator,NN
acetylbenzene,NN
acetylbenzoate,NN
acetylbenzoic,NN
acetylbiuret,NN
acetylcarbazole,NN
acetylcellulose,NN
acetylcholine,NN
acetylcholinesterase,NN
acetylcholinic,NN
acetylcyanide,NN
acetylenation,NN
acetylene,NN
acetylenediurein,NN
acetylenic,NN
acetylenyl,NN
acetylenogen,NN
acetylfluoride,NN
acetylglycin,NN
acetylglycine,NN
acetylhydrazine,NN
acetylic,NN
acetylid,NN
acetylide,NN
acetyliodide,NN
acetylizable,JJ
acetylization,NN
acetylize,VB
acetylized,VBN
acetylizer,NN
acetylizing,VBG
acetylmethylcarbinol,NN
acetylperoxide,NN
acetylphenylhydrazine,NN
acetylphenol,NN
acetylrosaniline,NN
acetyls,NN
acetylsalicylate,NN
acetylsalicylic,NN
acetylsalol,NN
acetyltannin,NN
acetylthymol,NN
acetyltropeine,NN
acetylurea,NN
acetimeter,NN
acetimetry,NN
acetimetric,NN
acetin,NN
acetine,NN
acetins,NNS
acetite,NN
acetize,VB
acetla,NN
acetmethylanilide,NN
acetnaphthalide,NN
acetoacetanilide,NN
acetoacetate,NN
acetoacetic,JJ
acetoamidophenol,NN
acetoarsenite,NN
acetobacter,NN
acetobenzoic,NN
acetobromanilide,NN
acetochloral,JJ
acetocinnamene,NN
acetoin,NN
acetol,NN
acetolysis,NN
acetolytic,JJ
acetometer,NN
acetometry,NN
acetometric,NN
acetometrical,JJ
acetometrically,RB
acetomorphin,NN
acetomorphine,NN
acetonaemia,NN
acetonaemic,JJ
acetonaphthone,NN
acetonate,NN
acetonation,NN
acetone,NN
acetonemia,NN
acetonemic,JJ
acetones,NNS
acetonic,NN
acetonyl,NN
acetonylacetone,NN
acetonylidene,NN
acetonitrile,NN
acetonization,NN
acetonize,VB
acetonuria,NNS
acetonurometer,NN
acetophenetide,NN
acetophenetidin,NN
acetophenetidine,NN
acetophenin,NN
acetophenine,NN
acetophenone,NN
acetopiperone,NN
acetopyrin,NN
acetopyrine,NN
acetosalicylic,NN
acetose,NN
acetosity,NN
acetosoluble,JJ
acetostearin,NN
acetothienone,NN
acetotoluid,NN
acetotoluide,NN
acetotoluidine,NN
acetous,JJ
acetoveratrone,NN
acetoxyl,NN
acetoxyls,NN
acetoxim,NN
acetoxime,NN
acetoxyphthalide,NN
acetphenetid,NN
acetphenetidin,NN
acetract,NN
acettoluide,NN
acetum,NN
aceturic,NN
ach,NN
achaean,NN
achaemenian,JJ
achaemenid,NN
achaemenidae,NN
achaemenidian,JJ
achaenocarp,NN
achaenodon,NN
achaeta,NN
achaetous,JJ
achafe,NN
achage,NN
achagua,NN
achakzai,NN
achalasia,NN
achamoth,DT
achango,NN
achape,NN
achaque,NN
achar,NN
acharya,NN
achariaceae,NN
achariaceous,JJ
acharne,NN
acharnement,NN
achate,NN
achates,NNS
achatina,NN
achatinella,NN
achatinidae,NN
achatour,NN
ache,NN
acheat,NN
achech,NN
acheck,NN
ached,VBN
acheer,NN
acheilary,JJ
acheilia,NNS
acheilous,JJ
acheiria,NNS
acheirous,JJ
acheirus,NN
achen,NN
achene,NN
achenes,NNS
achenia,NN
achenial,JJ
achenium,NN
achenocarp,NN
achenodia,NN
achenodium,NN
acher,NN
achernar,NN
acheron,NN
acheronian,JJ
acherontic,JJ
acherontical,JJ
aches,NNS
achesoun,NN
achete,NN
achetidae,NN
acheulean,NN
acheweed,NN
achy,NN
achier,NN
achiest,NN
achievability,NN
achievable,JJ
achieve,NN
achieved,VBN
achievement,NN
achievements,NNS
achiever,NN
achievers,NNS
achieves,NNS
achieving,VBG
achigan,NN
achilary,JJ
achylia,NNS
achill,NN
achillea,NN
achillean,NN
achilleas,NNS
achilleid,NN
achillein,NN
achilleine,NN
achilles,NNS
achillize,VB
achillobursitis,NN
achillodynia,NN
achilous,JJ
achylous,JJ
achime,NN
achimenes,NNS
achymia,NN
achymous,JJ
achinese,JJ
achiness,NN
achinesses,NNS
aching,VBG
achingly,RB
achiote,NN
achiotes,NNS
achira,NN
achyranthes,NNS
achirite,NN
achyrodes,NNS
achitophel,NN
achkan,NN
achlamydate,NN
achlamydeae,NN
achlamydeous,JJ
achlorhydria,NNS
achlorhydric,NN
achlorophyllous,JJ
achloropsia,NN
achluophobia,NN
achmetha,NN
achoke,NN
acholia,NNS
acholias,NNS
acholic,NN
acholoe,NN
acholous,JJ
acholuria,NNS
acholuric,NN
achomawi,NN
achondrite,NN
achondritic,JJ
achondroplasia,NN
achondroplastic,JJ
achoo,NN
achor,NN
achordal,NN
achordata,NNS
achordate,NN
achorion,NN
achras,NNS
achree,NN
achroacyte,NN
achroanthes,NNS
achrodextrin,NN
achrodextrinase,NN
achroglobin,NN
achroiocythaemia,NN
achroiocythemia,NN
achroite,NN
achroma,NN
achromacyte,NN
achromasia,NN
achromat,NN
achromate,NN
achromatiaceae,NN
achromatic,JJ
achromatically,RB
achromaticity,NN
achromatin,NN
achromatinic,NN
achromatisation,NN
achromatise,NN
achromatised,VBN
achromatising,VBG
achromatism,NN
achromatium,NN
achromatizable,JJ
achromatization,NN
achromatize,VB
achromatized,VBN
achromatizing,VBG
achromatocyte,NN
achromatolysis,NN
achromatope,NN
achromatophil,NN
achromatophile,NN
achromatophilia,NNS
achromatophilic,NN
achromatopia,NN
achromatopsy,NN
achromatopsia,NN
achromatosis,NN
achromatous,JJ
achromats,NNS
achromaturia,NNS
achromia,NN
achromic,JJ
achromobacter,NN
achromobacterieae,NN
achromoderma,NN
achromophilous,JJ
achromotrichia,NN
achromous,JJ
achronical,JJ
achronychous,JJ
achronism,NN
achroodextrin,NN
achroodextrinase,NN
achroous,JJ
achropsia,NN
achtehalber,NN
achtel,NN
achtelthaler,NN
achter,NN
achterveld,NN
achuas,NN
achuete,NN
acy,NN
acyanoblepsia,NN
acyanopsia,NN
acichlorid,NN
acichloride,NN
acyclic,NN
acyclically,RB
acicula,NN
aciculae,NN
acicular,NN
acicularity,NN
acicularly,RB
aciculas,NNS
aciculate,NN
aciculated,VBN
aciculum,NN
aciculums,NNS
acid,NN
acidaemia,NN
acidanthera,NN
acidaspis,NN
acidemia,NN
acidemias,NNS
acider,NN
acidhead,NN
acidheads,NNS
acidy,NN
acidic,NN
acidiferous,JJ
acidify,NN
acidifiable,JJ
acidifiant,NN
acidific,NN
acidification,NN
acidified,VBN
acidifier,NN
acidifiers,NNS
acidifies,NNS
acidifying,VBG
acidyl,NN
acidimeter,NN
acidimetry,NN
acidimetric,NN
acidimetrical,JJ
acidimetrically,RB
acidite,NN
acidity,NN
acidities,NNS
acidize,VB
acidized,VBN
acidizing,VBG
acidly,RB
acidness,NN
acidnesses,NNS
acidogenic,NN
acidoid,NN
acidolysis,NN
acidology,NN
acidometer,NN
acidometry,NN
acidophil,NN
acidophile,NN
acidophilic,NN
acidophilous,JJ
acidophilus,NN
acidoproteolytic,JJ
acidoses,NNS
acidosis,NN
acidosteophyte,NN
acidotic,JJ
acidproof,NN
acids,NNS
acidulant,NN
acidulate,NN
acidulated,VBN
acidulates,NNS
acidulating,VBG
acidulation,NN
acidulent,NN
acidulous,JJ
acidulously,RB
acidulousness,NN
aciduria,NNS
acidurias,NNS
aciduric,NN
acier,NN
acierage,NN
acieral,JJ
acierate,NN
acierated,VBN
acierates,NNS
acierating,VBG
acieration,NN
acies,NNS
acyesis,NN
acyetic,JJ
aciform,NN
acyl,NN
acylal,NN
acylamido,NN
acylamidobenzene,NN
acylamino,NN
acylase,NN
acylate,NN
acylated,VBN
acylates,NNS
acylating,VBG
acylation,NN
aciliate,NN
aciliated,VBN
acilius,NN
acylogen,NN
acyloin,NN
acyloins,NNS
acyloxy,NN
acyloxymethane,NN
acyls,NN
acinaceous,JJ
acinaces,NNS
acinacifoliate,NN
acinacifolious,JJ
acinaciform,NN
acinacious,JJ
acinacity,NN
acinar,NN
acinary,JJ
acinarious,JJ
acineta,NN
acinetae,NN
acinetan,NN
acinetaria,NNS
acinetarian,JJ
acinetic,JJ
acinetiform,NN
acinetina,NN
acinetinan,NN
acing,VBG
acini,NN
acinic,NN
aciniform,NN
acinose,NN
acinotubular,NN
acinous,JJ
acinuni,NNS
acinus,NN
acipenser,NN
acipenseres,NNS
acipenserid,NN
acipenseridae,NN
acipenserine,NN
acipenseroid,NN
acipenseroidei,NN
acyrology,NN
acyrological,JJ
acis,NN
acystia,NN
aciurgy,NN
ack,NN
ackee,NN
ackees,NNS
ackey,NN
ackeys,NNS
acker,NN
ackman,NN
ackmen,NNS
acknew,NN
acknow,NN
acknowing,VBG
acknowledge,NN
acknowledgeable,JJ
acknowledged,VBD
acknowledgedly,RB
acknowledgement,NN
acknowledgements,NNS
acknowledger,NN
acknowledgers,NNS
acknowledges,NNS
acknowledging,VBG
acknowledgment,NN
acknowledgments,NNS
acknown,NN
ackton,NN
aclastic,JJ
acle,NN
acleidian,JJ
acleistocardia,NN
acleistous,JJ
aclemon,NN
aclydes,NNS
aclidian,JJ
aclinal,JJ
aclinic,NN
aclys,NN
acloud,NN
aclu,NN
acmaea,NN
acmaeidae,NN
acmaesthesia,NN
acmatic,JJ
acme,NN
acmes,NNS
acmesthesia,NN
acmic,JJ
acmispon,NN
acmite,NN
acne,NN
acned,VBN
acneform,NN
acneiform,NN
acnemia,NN
acnes,NNS
acnida,NN
acnodal,NN
acnode,NN
acnodes,NNS
acoasm,NN
acoasma,NN
acocanthera,NN
acocantherin,NN
acock,NN
acockbill,NN
acocotl,NN
acoela,NN
acoelomata,NNS
acoelomate,NN
acoelomatous,JJ
acoelomi,NN
acoelomous,JJ
acoelous,JJ
acoemetae,NN
acoemeti,NN
acoemetic,JJ
acoenaesthesia,NN
acoin,NN
acoine,NN
acolapissa,NN
acold,NN
acolhua,NN
acolhuan,NN
acolyctine,NN
acolyte,NN
acolytes,NNS
acolyth,NN
acolythate,NN
acolytus,NN
acology,NN
acologic,NN
acolous,JJ
acoluthic,JJ
acoma,NN
acomia,NN
acomous,JJ
aconative,JJ
acondylose,NN
acondylous,JJ
acone,NN
aconelline,NN
aconic,NN
aconin,NN
aconine,NN
aconital,NN
aconite,NN
aconites,NNS
aconitia,NN
aconitic,JJ
aconitin,NN
aconitine,NN
aconitum,NN
aconitums,NNS
acontia,NN
acontias,NNS
acontium,NN
acontius,NN
aconuresis,NN
acool,NN
acop,NN
acopic,NN
acopyrin,NN
acopyrine,NN
acopon,NN
acor,NN
acorea,NN
acoria,NNS
acorn,NN
acorned,VBN
acorns,NNS
acorus,NN
acosmic,JJ
acosmism,NN
acosmist,NN
acosmistic,JJ
acost,NN
acotyledon,NN
acotyledonous,JJ
acouasm,NN
acouchi,NNS
acouchy,NN
acoumeter,NN
acoumetry,NN
acounter,NN
acouometer,NN
acouophonia,NN
acoup,NN
acoupa,NN
acoupe,NN
acousma,NN
acousmas,NN
acousmata,NNS
acousmatic,JJ
acoustic,JJ
acoustical,JJ
acoustically,RB
acoustician,JJ
acousticolateral,JJ
acousticon,NN
acousticophobia,NN
acoustics,NNS
acoustoelectric,NN
acpt,NN
acquaint,NN
acquaintance,NN
acquaintances,NNS
acquaintanceship,NN
acquaintanceships,NNS
acquaintancy,NN
acquaintant,NN
acquainted,VBN
acquaintedness,NN
acquainting,VBG
acquaints,NNS
acquent,NN
acquereur,NN
acquest,NN
acquests,NNS
acquiesce,NN
acquiesced,VBN
acquiescement,NN
acquiescence,NN
acquiescency,NN
acquiescent,NN
acquiescently,RB
acquiescer,NN
acquiesces,NNS
acquiescing,VBG
acquiescingly,RB
acquiesence,NN
acquiet,JJ
acquirability,NN
acquirable,JJ
acquire,VB
acquired,VBN
acquirement,NN
acquirements,NNS
acquirenda,NN
acquirer,NN
acquirers,NNS
acquires,NNS
acquiring,VBG
acquisible,JJ
acquisita,NN
acquisite,NN
acquisited,VBN
acquisition,NN
acquisitional,JJ
acquisitions,NNS
acquisitive,JJ
acquisitively,RB
acquisitiveness,NN
acquisitor,NN
acquisitum,NN
acquist,NN
acquit,NN
acquital,NN
acquitment,NN
acquits,NNS
acquittal,NN
acquittals,NNS
acquittance,NN
acquitted,VBN
acquitter,NN
acquitting,VBG
acquophonia,NN
acrab,NN
acracy,NN
acraein,NN
acraeinae,NN
acraldehyde,NN
acrania,NN
acranial,JJ
acraniate,NN
acrasy,NN
acrasia,NN
acrasiaceae,NN
acrasiales,NNS
acrasias,NNS
acrasida,NN
acrasieae,NN
acrasin,NN
acrasins,NNS
acraspeda,NN
acraspedote,NN
acratia,NN
acraturesis,NN
acrawl,NN
acraze,NN
acre,NN
acreable,JJ
acreage,NN
acreages,NNS
acreak,NN
acream,NN
acred,VBN
acredula,NN
acreman,NN
acremen,NNS
acres,NNS
acrestaff,NN
acrid,NN
acridan,NN
acridane,NN
acrider,NN
acridest,NN
acridian,JJ
acridic,NN
acridid,NN
acrididae,NN
acridiidae,NN
acridyl,NN
acridin,NN
acridine,NN
acridines,NNS
acridinic,NN
acridinium,NN
acridity,NN
acridities,NNS
acridium,NN
acrydium,NN
acridly,RB
acridness,NN
acridone,NN
acridonium,NN
acridophagus,NN
acriflavin,NN
acriflavine,NN
acryl,NN
acrylaldehyde,NN
acrylate,NN
acrylates,NNS
acrylic,NN
acrylics,NNS
acrylyl,NN
acrylonitrile,NN
acrimony,NN
acrimonies,NNS
acrimonious,JJ
acrimoniously,RB
acrimoniousness,NN
acrindolin,NN
acrindoline,NN
acrinyl,NN
acrisy,NN
acrisia,NN
acrisius,NN
acrita,NN
acritan,NN
acrite,NN
acrity,NN
acritical,JJ
acritochromacy,NN
acritol,NN
acritude,NN
acroa,NN
acroaesthesia,NN
acroama,NN
acroamata,NNS
acroamatic,JJ
acroamatical,JJ
acroamatics,NNS
acroanesthesia,NN
acroarthritis,NN
acroasis,NN
acroasphyxia,NN
acroataxia,NN
acroatic,JJ
acrobacy,NN
acrobacies,NNS
acrobat,NN
acrobates,NNS
acrobatholithic,JJ
acrobatic,JJ
acrobatical,JJ
acrobatically,RB
acrobatics,NNS
acrobatism,NN
acrobats,NNS
acrobystitis,NN
acroblast,NN
acrobryous,JJ
acrocarpi,NN
acrocarpous,JJ
acrocentric,NN
acrocephaly,NN
acrocephalia,NNS
acrocephalic,NN
acrocephalous,JJ
acrocera,NN
acroceratidae,NN
acroceraunian,JJ
acroceridae,NN
acrochordidae,NN
acrochordinae,NN
acrochordon,NN
acrocyanosis,NN
acrocyst,NN
acrock,NN
acroclinium,NN
acrocomia,NN
acroconidium,NN
acrocontracture,NN
acrocoracoid,NN
acrodactyla,NN
acrodactylum,NN
acrodermatitis,NN
acrodynia,NN
acrodont,NN
acrodontism,NN
acrodonts,NNS
acrodrome,NN
acrodromous,JJ
acrodus,NN
acroesthesia,NN
acrogamy,NN
acrogamous,JJ
acrogen,NN
acrogenic,NN
acrogenous,JJ
acrogenously,RB
acrogens,NNS
acrogynae,NN
acrogynous,JJ
acrography,NN
acrolein,NN
acroleins,NNS
acrolith,NN
acrolithan,NN
acrolithic,JJ
acroliths,NNS
acrology,NN
acrologic,NN
acrologically,RB
acrologies,NNS
acrologism,NN
acrologue,NN
acromania,NN
acromastitis,NN
acromegaly,NN
acromegalia,NNS
acromegalic,NN
acromegalies,NNS
acromelalgia,NN
acrometer,NN
acromia,NN
acromial,JJ
acromicria,NNS
acromimia,NN
acromioclavicular,NN
acromiocoracoid,NN
acromiodeltoid,NN
acromyodi,NN
acromyodian,JJ
acromyodic,NN
acromyodous,JJ
acromiohyoid,NN
acromiohumeral,JJ
acromion,NN
acromioscapular,NN
acromiosternal,JJ
acromiothoracic,NN
acromyotonia,NN
acromyotonus,NN
acromonogrammatic,JJ
acromphalus,NN
acron,NN
acronal,JJ
acronarcotic,JJ
acroneurosis,NN
acronic,NN
acronyc,NN
acronical,JJ
acronycal,JJ
acronically,RB
acronycally,RB
acronych,NN
acronichal,NN
acronychal,NN
acronichally,RB
acronychally,RB
acronychous,JJ
acronycta,NN
acronyctous,JJ
acronym,NN
acronymic,JJ
acronymically,RB
acronymize,VB
acronymized,VBN
acronymizing,VBG
acronymous,JJ
acronyms,NN
acronyx,NN
acronomy,NN
acrook,NN
acroparalysis,NN
acroparesthesia,NN
acropathy,NN
acropathology,NN
acropetal,NN
acropetally,RB
acrophobia,NN
acrophonetic,JJ
acrophony,NN
acrophonic,NN
acrophonically,RB
acrophonies,NNS
acropodia,NN
acropodium,NN
acropoleis,NN
acropolis,NNS
acropolises,NNS
acropolitan,NN
acropora,NNS
acropore,NN
acrorhagus,NN
acrorrheuma,NN
acrosarc,NN
acrosarca,NN
acrosarcum,NN
acroscleriasis,NN
acroscleroderma,NN
acroscopic,NN
acrose,NN
acrosome,NN
acrosomes,NNS
acrosphacelus,NN
acrospire,NN
acrospired,VBN
acrospiring,VBG
acrospore,NN
acrosporous,JJ
across,IN
acrostic,JJ
acrostical,JJ
acrostically,RB
acrostichal,NN
acrosticheae,NN
acrostichic,JJ
acrostichoid,NN
acrostichum,NN
acrosticism,NN
acrostics,NNS
acrostolia,NNS
acrostolion,NN
acrostolium,NN
acrotarsial,JJ
acrotarsium,NN
acroteleutic,JJ
acroter,NN
acroteral,JJ
acroteria,NNS
acroterial,JJ
acroteric,NN
acroterion,NN
acroterium,NN
acroterteria,NNS
acrothoracica,NN
acrotic,JJ
acrotism,NN
acrotisms,NNS
acrotomous,JJ
acrotreta,NN
acrotretidae,NN
acrotrophic,JJ
acrotrophoneurosis,NN
acrux,NN
act,NN
acta,NN
actability,NN
actable,JJ
actaea,NN
actaeaceae,NN
actaeon,NN
actaeonidae,NN
acted,VBN
actg,NN
actiad,NN
actian,JJ
actify,NN
actification,NN
actifier,NN
actin,NN
actinal,JJ
actinally,RB
actinautography,NN
actinautographic,JJ
actine,NN
actinenchyma,NN
acting,VBG
actings,NNS
actinia,NN
actiniae,NN
actinian,JJ
actinians,NNS
actiniaria,NNS
actiniarian,JJ
actinias,NNS
actinic,NN
actinical,JJ
actinically,RB
actinide,NN
actinides,NNS
actinidia,NN
actinidiaceae,NN
actiniferous,JJ
actiniform,NN
actinine,NN
actiniochrome,NN
actiniohematin,NN
actiniomorpha,NN
actinism,NN
actinisms,NNS
actinistia,NN
actinium,NN
